compte_id,montant,montant_moyen_compte,heure,type_transaction,canal,pays_transaction,pays_habituel_compte,nb_transactions_1h,fraude
92,48.29,24.1,11,paiement_pos,mobile,Italie,Italie,0,0
9,10.09,35.81,11,retrait_atm,pos,Belgique,Belgique,0,0
89,2.2,9.13,14,retrait_atm,atm,Espagne,Espagne,0,0
147,8.33,28.73,18,retrait_atm,pos,France,France,0,0
45,39.91,26.31,21,retrait_atm,mobile,France,France,0,0
46,101.29,79.59,22,achat_en_ligne,atm,Italie,Italie,0,0
149,30.07,39.55,18,paiement_pos,atm,Italie,Italie,0,0
73,21.5,28.95,1,virement,mobile,Allemagne,Allemagne,0,0
299,36.15,62.82,14,achat_en_ligne,mobile,Belgique,Belgique,3,0
120,43.45,40.9,16,virement,pos,France,France,0,0
35,34.05,25.88,22,virement,web,Italie,Italie,0,0
256,31.55,26.15,17,virement,web,France,France,0,0
197,103.66,87.33,9,paiement_pos,atm,Belgique,Belgique,0,0
9,7.28,35.81,9,retrait_atm,atm,Belgique,Belgique,0,0
22,49.16,32.32,21,achat_en_ligne,pos,Belgique,Belgique,3,0
245,0.53,24.95,4,retrait_atm,pos,Roumanie,Espagne,1,1
23,26.69,22.36,9,retrait_atm,pos,France,France,1,0
266,106.23,51.92,6,paiement_pos,web,Allemagne,Allemagne,1,0
120,78.87,40.9,18,paiement_pos,pos,France,France,0,0
32,48.13,39.31,14,retrait_atm,mobile,Belgique,Belgique,0,0
165,68.84,94.29,21,virement,pos,Allemagne,Allemagne,1,0
100,55.0,99.7,21,retrait_atm,mobile,France,France,0,0
103,16.73,26.55,16,achat_en_ligne,web,Italie,Italie,0,0
299,26.05,62.82,20,achat_en_ligne,atm,Belgique,Belgique,1,0
262,13.4,15.21,7,paiement_pos,pos,France,France,1,0
123,9.08,21.48,6,retrait_atm,web,Espagne,Espagne,0,0
199,17.91,23.23,19,virement,atm,Belgique,Belgique,1,0
300,41.72,27.14,20,virement,pos,France,France,0,0
257,16.88,45.27,10,achat_en_ligne,pos,Espagne,Espagne,2,0
41,12.96,14.57,2,achat_en_ligne,mobile,France,France,1,0
171,220.54,59.96,23,paiement_pos,web,France,France,0,0
184,98.0,48.55,0,achat_en_ligne,pos,Espagne,Espagne,0,0
103,20.49,26.55,6,achat_en_ligne,web,Italie,Italie,0,0
68,5.22,60.44,5,retrait_atm,mobile,Roumanie,Belgique,1,1
259,19.4,30.86,15,retrait_atm,atm,France,France,0,0
14,16.1,21.43,6,retrait_atm,pos,Espagne,Espagne,0,0
166,73.22,43.09,5,paiement_pos,atm,Italie,Italie,0,0
42,51.28,89.17,6,retrait_atm,atm,Espagne,Espagne,0,0
204,91.31,55.03,13,virement,pos,Espagne,Espagne,0,0
219,22.39,21.2,16,retrait_atm,mobile,Belgique,Allemagne,0,0
71,30.86,30.18,14,virement,pos,Espagne,Espagne,0,0
200,40.81,47.21,6,virement,mobile,Italie,Italie,1,0
205,24.88,23.51,2,paiement_pos,web,Allemagne,Allemagne,0,0
128,75.6,41.74,6,retrait_atm,web,Espagne,Espagne,0,0
61,38.56,19.55,15,achat_en_ligne,atm,Italie,Italie,0,0
84,24.78,23.23,9,virement,pos,Italie,Italie,0,0
133,40.94,44.17,16,achat_en_ligne,pos,France,France,0,0
205,23.22,23.51,20,virement,pos,Allemagne,Allemagne,0,0
33,87.92,72.5,9,virement,mobile,France,France,0,0
145,156.85,80.07,0,retrait_atm,mobile,Italie,Italie,0,0
214,76.27,41.68,22,paiement_pos,web,Allemagne,Allemagne,0,0
283,20.38,17.74,19,retrait_atm,atm,Espagne,Espagne,0,0
83,9.66,13.76,21,retrait_atm,mobile,France,France,0,0
189,101.47,22.14,13,virement,mobile,Belgique,Belgique,0,0
258,47.53,28.23,17,retrait_atm,atm,France,France,0,0
208,19.71,38.08,7,retrait_atm,web,Italie,Italie,0,0
109,14.69,42.99,17,retrait_atm,web,Allemagne,Allemagne,1,0
187,68.26,33.77,19,virement,pos,France,France,0,0
244,13.9,34.21,15,virement,web,France,Espagne,0,0
103,24.06,26.55,12,virement,mobile,Italie,Italie,0,0
102,24.63,16.4,19,achat_en_ligne,mobile,France,France,0,0
245,30.27,24.95,15,paiement_pos,pos,Espagne,Espagne,0,0
148,39.39,36.82,22,retrait_atm,pos,Belgique,Belgique,1,0
220,2.36,20.22,3,retrait_atm,web,Nigeria,Italie,4,1
180,58.33,31.81,8,achat_en_ligne,atm,Allemagne,Allemagne,1,0
17,26.83,54.77,16,retrait_atm,atm,Allemagne,Allemagne,0,0
86,75.47,68.27,12,retrait_atm,web,Espagne,Espagne,0,0
180,43.35,31.81,14,virement,mobile,Allemagne,Allemagne,0,0
108,90.68,52.79,13,achat_en_ligne,web,Espagne,Espagne,1,0
136,57.7,43.5,16,paiement_pos,web,Belgique,Belgique,0,0
203,77.39,41.31,20,achat_en_ligne,pos,Allemagne,Allemagne,0,0
127,26.18,85.12,22,retrait_atm,mobile,France,France,0,0
209,23.93,38.12,13,retrait_atm,web,Belgique,Belgique,0,0
153,29.01,93.36,1,virement,atm,Italie,Italie,0,0
69,91.11,45.74,1,retrait_atm,pos,France,France,0,0
100,250.55,99.7,17,virement,mobile,France,France,0,0
66,37.1,24.77,3,paiement_pos,mobile,Belgique,Belgique,0,0
38,24.44,83.22,21,paiement_pos,pos,Italie,Italie,0,0
188,102.46,15.96,14,achat_en_ligne,web,Roumanie,Belgique,0,1
63,41.0,57.37,18,retrait_atm,web,Belgique,Belgique,2,0
251,125.43,45.51,1,achat_en_ligne,mobile,France,France,0,0
261,35.32,10.02,22,achat_en_ligne,atm,Espagne,Espagne,0,0
149,8.26,39.55,7,achat_en_ligne,atm,Italie,Italie,0,0
28,20.87,36.73,22,achat_en_ligne,web,Italie,Italie,0,0
212,45.65,30.31,8,paiement_pos,mobile,Espagne,Espagne,0,0
126,198.06,116.27,20,achat_en_ligne,pos,Allemagne,Allemagne,0,0
300,53.5,27.14,13,retrait_atm,atm,France,France,0,0
77,67.1,34.96,5,achat_en_ligne,atm,Belgique,Belgique,1,0
296,158.88,73.14,4,virement,atm,Allemagne,Allemagne,0,0
285,33.57,30.61,20,achat_en_ligne,web,Allemagne,Allemagne,0,0
119,51.86,36.35,16,retrait_atm,atm,Belgique,Belgique,1,0
159,129.23,27.09,5,paiement_pos,mobile,Nigeria,Allemagne,3,1
26,14.09,15.87,10,paiement_pos,web,Espagne,Espagne,0,0
277,36.14,19.44,11,paiement_pos,web,Allemagne,Allemagne,0,0
209,58.41,38.12,18,retrait_atm,web,Belgique,Belgique,1,0
218,83.24,80.55,1,paiement_pos,atm,France,France,0,0
279,56.62,53.63,2,paiement_pos,pos,France,France,0,0
266,81.18,51.92,16,achat_en_ligne,mobile,Allemagne,Allemagne,0,0
180,55.93,31.81,23,achat_en_ligne,web,Allemagne,Allemagne,1,0
57,9.91,9.68,0,paiement_pos,mobile,Allemagne,Allemagne,1,0
140,44.61,34.17,17,paiement_pos,pos,Allemagne,Allemagne,0,0
116,13.7,23.73,7,achat_en_ligne,web,Allemagne,Allemagne,0,0
233,7.5,35.33,23,paiement_pos,web,France,France,1,0
147,47.79,28.73,20,virement,atm,France,France,2,0
198,20.36,9.6,8,paiement_pos,web,France,France,1,0
246,23.96,43.63,6,paiement_pos,mobile,France,France,0,0
173,21.84,52.95,17,achat_en_ligne,web,Espagne,Espagne,0,0
206,313.27,53.96,12,paiement_pos,atm,Belgique,Belgique,1,0
190,99.87,39.93,17,achat_en_ligne,web,Belgique,Belgique,0,0
300,18.3,27.14,15,achat_en_ligne,atm,France,France,2,0
94,61.01,31.29,17,paiement_pos,mobile,Belgique,Belgique,2,0
34,15.88,37.77,7,paiement_pos,mobile,Allemagne,Allemagne,1,0
141,42.99,27.79,11,paiement_pos,web,Italie,Italie,0,0
75,45.57,36.82,19,virement,mobile,Espagne,Espagne,0,0
103,34.5,26.55,19,paiement_pos,atm,Italie,Italie,0,0
1,48.7,62.78,19,achat_en_ligne,pos,France,France,0,0
202,40.02,80.28,16,retrait_atm,web,Italie,Italie,0,0
100,58.64,99.7,17,retrait_atm,web,France,France,0,0
199,36.09,23.23,6,virement,web,Belgique,Belgique,0,0
39,49.43,36.96,19,paiement_pos,pos,Belgique,Belgique,0,0
216,25.75,17.55,16,virement,pos,Belgique,Belgique,0,0
3,39.03,30.11,11,achat_en_ligne,pos,Espagne,Espagne,0,0
270,110.43,73.45,14,paiement_pos,pos,Allemagne,Allemagne,0,0
214,59.57,41.68,10,achat_en_ligne,mobile,Belgique,Allemagne,1,0
264,8.5,8.16,19,retrait_atm,pos,Italie,Italie,0,0
258,50.64,28.23,10,achat_en_ligne,pos,France,France,0,0
16,39.79,20.23,10,paiement_pos,atm,Espagne,Espagne,0,0
221,63.32,37.39,11,retrait_atm,mobile,France,France,0,0
158,26.67,17.61,8,achat_en_ligne,web,Allemagne,Allemagne,0,0
291,30.32,22.36,2,retrait_atm,pos,Italie,Italie,0,0
116,65.13,23.73,12,paiement_pos,pos,Allemagne,Allemagne,0,0
290,13.63,17.43,3,virement,mobile,Allemagne,Allemagne,0,0
176,53.47,51.96,6,virement,pos,Allemagne,Allemagne,1,0
135,34.47,57.77,17,virement,pos,Espagne,Espagne,1,0
68,118.65,60.44,0,virement,atm,Belgique,Belgique,1,0
299,32.15,62.82,11,paiement_pos,mobile,Belgique,Belgique,0,0
273,69.79,35.0,22,retrait_atm,web,France,France,0,0
153,34.71,93.36,23,achat_en_ligne,atm,Italie,Italie,2,0
68,124.73,60.44,1,achat_en_ligne,mobile,Belgique,Belgique,0,0
206,37.0,53.96,17,paiement_pos,atm,Belgique,Belgique,0,0
97,5.24,118.81,18,achat_en_ligne,pos,Belgique,Belgique,1,1
222,110.72,54.96,7,achat_en_ligne,pos,Allemagne,Allemagne,0,0
188,25.7,15.96,17,virement,mobile,Belgique,Belgique,0,0
153,166.89,93.36,15,paiement_pos,atm,Italie,Italie,0,0
215,56.25,60.33,14,paiement_pos,mobile,Espagne,Espagne,0,0
217,46.29,30.72,21,retrait_atm,web,France,France,0,0
90,22.27,30.04,10,virement,atm,Italie,Italie,0,0
114,6.98,28.22,18,achat_en_ligne,atm,Allemagne,Allemagne,1,0
299,6.55,62.82,22,retrait_atm,atm,Russie,Belgique,5,1
192,77.54,47.72,15,retrait_atm,web,Espagne,Espagne,0,0
183,30.32,82.0,14,achat_en_ligne,web,Allemagne,Allemagne,2,0
48,6.24,19.36,8,paiement_pos,pos,Italie,Italie,1,0
253,166.04,29.73,8,retrait_atm,web,Roumanie,France,1,1
239,23.22,43.11,14,virement,pos,Belgique,Belgique,0,0
219,27.67,21.2,6,virement,web,Allemagne,Allemagne,1,0
171,16.46,59.96,21,paiement_pos,atm,France,France,0,0
51,9.61,33.01,12,achat_en_ligne,pos,Espagne,Espagne,0,0
64,17.86,14.94,7,retrait_atm,web,Italie,Italie,0,0
291,6.57,22.36,19,retrait_atm,web,Italie,Italie,0,0
143,36.4,28.47,9,virement,pos,Belgique,Belgique,1,0
184,20.22,48.55,2,paiement_pos,pos,Espagne,Espagne,0,0
205,43.2,23.51,16,virement,atm,Allemagne,Allemagne,0,0
22,57.07,32.32,8,achat_en_ligne,pos,Belgique,Belgique,0,0
116,43.82,23.73,6,virement,atm,Allemagne,Allemagne,0,0
212,15.26,30.31,22,virement,pos,Espagne,Espagne,0,0
171,117.12,59.96,12,virement,mobile,France,France,0,0
52,21.98,30.02,13,paiement_pos,atm,France,France,3,0
215,109.58,60.33,21,paiement_pos,web,Espagne,Espagne,0,0
223,21.75,33.34,0,retrait_atm,mobile,Espagne,Espagne,0,0
178,74.53,51.34,6,achat_en_ligne,web,France,France,0,0
267,50.26,27.91,9,achat_en_ligne,web,Allemagne,Allemagne,0,0
33,155.51,72.5,19,achat_en_ligne,web,France,France,0,0
129,39.18,20.95,17,achat_en_ligne,web,Allemagne,Allemagne,0,0
265,15.92,22.04,8,virement,web,Italie,Italie,0,0
168,104.65,27.72,12,paiement_pos,mobile,France,France,0,0
53,66.92,40.55,11,paiement_pos,web,Belgique,Belgique,1,0
83,7.06,13.76,23,paiement_pos,mobile,France,France,0,0
140,56.1,34.17,17,retrait_atm,pos,Allemagne,Allemagne,1,0
281,22.81,14.45,7,paiement_pos,web,Belgique,Belgique,0,0
277,31.05,19.44,22,paiement_pos,mobile,Allemagne,Allemagne,0,0
119,34.28,36.35,13,paiement_pos,atm,Belgique,Belgique,0,0
7,23.25,32.06,20,achat_en_ligne,mobile,France,France,0,0
235,22.49,12.66,8,retrait_atm,web,Allemagne,Allemagne,0,0
294,62.7,40.33,15,paiement_pos,web,Belgique,Belgique,0,0
24,272.97,43.28,2,retrait_atm,web,Russie,Italie,0,1
153,171.5,93.36,14,virement,mobile,Italie,Italie,0,0
273,19.41,35.0,14,achat_en_ligne,web,Allemagne,France,0,0
51,34.95,33.01,7,virement,pos,Espagne,Espagne,2,0
89,4.35,9.13,17,virement,atm,Espagne,Espagne,0,0
136,178.99,43.5,21,retrait_atm,mobile,Belgique,Belgique,0,0
185,88.76,21.77,6,retrait_atm,web,Allemagne,Allemagne,0,1
81,15.04,19.85,18,paiement_pos,pos,Italie,Italie,3,0
246,82.78,43.63,15,achat_en_ligne,atm,France,France,0,0
11,39.58,24.54,21,retrait_atm,mobile,Allemagne,Allemagne,1,0
193,11.37,8.37,12,retrait_atm,web,Espagne,Espagne,1,0
21,31.79,30.14,23,achat_en_ligne,web,Allemagne,Allemagne,0,0
139,64.16,38.79,21,achat_en_ligne,pos,Belgique,Belgique,2,0
222,114.62,54.96,22,retrait_atm,pos,Allemagne,Allemagne,1,0
251,48.48,45.51,3,paiement_pos,web,France,France,0,0
116,14.45,23.73,21,retrait_atm,mobile,Allemagne,Allemagne,0,0
202,43.89,80.28,14,virement,atm,Italie,Italie,0,0
156,12.69,27.19,23,paiement_pos,atm,Espagne,Espagne,0,0
20,8.55,41.72,8,virement,mobile,Allemagne,Allemagne,0,0
46,410.28,79.59,23,achat_en_ligne,pos,Italie,Italie,0,0
147,25.35,28.73,0,virement,atm,France,France,0,0
209,18.03,38.12,7,retrait_atm,mobile,Belgique,Belgique,0,0
178,97.99,51.34,22,paiement_pos,pos,France,France,0,0
225,86.79,55.37,21,paiement_pos,pos,Espagne,Espagne,1,0
34,62.23,37.77,14,paiement_pos,atm,Allemagne,Allemagne,0,0
28,25.68,36.73,19,retrait_atm,web,Italie,Italie,0,0
186,5.24,18.03,13,virement,atm,Allemagne,Allemagne,0,0
79,296.51,149.98,12,paiement_pos,mobile,Allemagne,Allemagne,1,0
5,67.64,12.12,2,retrait_atm,mobile,Espagne,Allemagne,0,1
276,0.5,13.62,22,virement,atm,Allemagne,Allemagne,3,1
291,96.04,22.36,1,paiement_pos,web,Italie,Italie,0,0
91,24.06,17.51,15,paiement_pos,atm,Allemagne,Allemagne,0,0
52,8.14,30.02,18,paiement_pos,atm,France,France,0,0
78,72.47,37.98,20,virement,mobile,Belgique,Belgique,1,0
48,30.6,19.36,15,retrait_atm,web,Italie,Italie,0,0
284,63.82,44.03,10,retrait_atm,pos,Allemagne,Allemagne,1,0
182,5.02,24.26,12,paiement_pos,atm,France,France,2,0
144,32.59,36.29,11,paiement_pos,pos,Allemagne,Allemagne,0,0
242,5.84,14.19,12,paiement_pos,web,Allemagne,Allemagne,0,0
48,42.02,19.36,13,retrait_atm,web,Italie,Italie,0,0
153,373.23,93.36,12,achat_en_ligne,atm,Belgique,Italie,0,0
61,109.15,19.55,16,virement,pos,Italie,Italie,0,0
68,324.19,60.44,8,virement,mobile,Belgique,Belgique,0,0
225,69.22,55.37,0,paiement_pos,web,Espagne,Espagne,2,0
276,25.87,13.62,5,paiement_pos,atm,Allemagne,Allemagne,1,0
216,21.41,17.55,14,retrait_atm,atm,Belgique,Belgique,0,0
193,11.61,8.37,13,retrait_atm,mobile,Espagne,Espagne,1,0
163,377.44,67.12,22,achat_en_ligne,web,Allemagne,Allemagne,1,0
111,44.19,30.56,12,paiement_pos,pos,Belgique,Belgique,0,0
18,9.81,19.26,14,achat_en_ligne,atm,France,France,0,0
265,21.76,22.04,17,paiement_pos,web,Italie,Italie,1,0
118,82.44,60.8,13,paiement_pos,mobile,France,France,0,0
164,76.93,43.1,20,retrait_atm,web,Allemagne,Allemagne,0,0
87,26.76,21.38,7,retrait_atm,mobile,France,France,0,0
34,112.72,37.77,10,retrait_atm,mobile,Allemagne,Allemagne,4,1
193,10.32,8.37,22,paiement_pos,atm,Espagne,Espagne,0,0
140,10.99,34.17,7,achat_en_ligne,pos,Allemagne,Allemagne,0,0
116,38.65,23.73,12,achat_en_ligne,mobile,Allemagne,Allemagne,0,0
113,34.05,28.71,14,achat_en_ligne,pos,Allemagne,Allemagne,1,0
123,16.57,21.48,21,paiement_pos,atm,Espagne,Espagne,0,0
237,19.21,12.67,8,retrait_atm,pos,Espagne,Espagne,0,0
38,140.59,83.22,17,paiement_pos,web,Italie,Italie,0,0
259,61.46,30.86,10,achat_en_ligne,mobile,France,France,1,0
191,39.98,66.23,16,achat_en_ligne,pos,Espagne,Espagne,0,0
67,23.29,27.2,6,virement,mobile,Italie,Italie,0,0
102,4.7,16.4,11,paiement_pos,web,France,France,1,0
107,7.21,28.58,8,retrait_atm,pos,Espagne,Espagne,0,0
68,127.78,60.44,7,virement,web,Belgique,Belgique,0,0
241,19.89,39.09,23,virement,pos,France,France,0,0
20,34.81,41.72,20,retrait_atm,web,Allemagne,Allemagne,0,0
159,46.04,27.09,16,paiement_pos,pos,Allemagne,Allemagne,2,0
200,57.48,47.21,8,achat_en_ligne,pos,Italie,Italie,0,0
238,32.77,20.56,13,paiement_pos,mobile,Allemagne,Allemagne,1,0
217,39.85,30.72,10,achat_en_ligne,atm,France,France,0,0
213,64.49,30.22,21,virement,atm,Espagne,Espagne,0,0
268,34.07,37.29,8,paiement_pos,pos,Belgique,Belgique,0,0
110,35.26,26.42,21,paiement_pos,mobile,Espagne,Espagne,0,0
52,63.98,30.02,6,retrait_atm,web,France,France,2,0
212,89.35,30.31,7,virement,mobile,Espagne,Espagne,0,0
2,61.36,36.39,22,paiement_pos,pos,Espagne,Espagne,1,0
260,18.91,54.47,10,achat_en_ligne,pos,Allemagne,Allemagne,1,0
1,3.59,62.78,15,virement,pos,Roumanie,France,1,1
200,68.54,47.21,6,retrait_atm,atm,Italie,Italie,0,0
242,30.14,14.19,22,retrait_atm,web,Allemagne,Allemagne,0,0
47,18.04,17.04,15,paiement_pos,mobile,Allemagne,Allemagne,0,0
23,77.29,22.36,8,paiement_pos,atm,France,France,0,0
116,19.15,23.73,18,paiement_pos,atm,Allemagne,Allemagne,1,0
75,65.9,36.82,10,virement,atm,Espagne,Espagne,1,0
282,56.49,41.92,19,retrait_atm,web,Allemagne,Allemagne,0,0
149,145.87,39.55,10,virement,web,Italie,Italie,0,0
249,25.85,52.25,10,retrait_atm,atm,Espagne,Espagne,0,0
170,32.77,21.79,15,retrait_atm,web,France,France,1,0
193,15.92,8.37,21,achat_en_ligne,pos,Espagne,Espagne,0,0
293,19.67,29.56,8,paiement_pos,atm,Italie,Italie,0,0
241,67.53,39.09,18,achat_en_ligne,mobile,France,France,1,0
93,41.27,19.57,19,retrait_atm,web,Italie,Italie,1,0
38,136.14,83.22,2,achat_en_ligne,mobile,Italie,Italie,0,0
148,5.12,36.82,2,retrait_atm,web,Russie,Belgique,3,1
12,21.28,16.27,11,paiement_pos,pos,Italie,Italie,0,0
117,9.28,43.94,8,virement,pos,France,France,1,0
263,24.15,13.61,15,retrait_atm,pos,Belgique,Belgique,0,0
294,25.32,40.33,7,retrait_atm,atm,Belgique,Belgique,0,0
48,12.47,19.36,3,retrait_atm,pos,Italie,Italie,1,0
194,53.19,39.75,20,paiement_pos,pos,Belgique,Belgique,0,0
139,47.63,38.79,14,retrait_atm,web,Belgique,Belgique,2,0
107,159.88,28.58,6,retrait_atm,pos,Espagne,Espagne,0,0
280,1.2,92.99,16,retrait_atm,atm,France,France,4,1
72,44.21,21.81,19,paiement_pos,pos,France,France,0,0
40,23.7,15.88,8,paiement_pos,pos,Espagne,Espagne,0,0
249,65.97,52.25,8,achat_en_ligne,web,Espagne,Espagne,1,0
264,11.72,8.16,16,virement,atm,Italie,Italie,0,0
85,82.46,40.02,19,virement,atm,Espagne,Espagne,1,0
12,15.01,16.27,16,achat_en_ligne,atm,Italie,Italie,0,0
64,11.51,14.94,18,virement,atm,Italie,Italie,0,0
271,8.7,31.77,16,paiement_pos,mobile,Belgique,Belgique,0,0
80,154.39,102.12,10,retrait_atm,pos,Espagne,Espagne,0,0
43,191.04,93.15,21,retrait_atm,atm,Espagne,Espagne,1,0
236,14.08,15.63,23,virement,pos,Espagne,Espagne,1,0
288,6.19,23.03,13,retrait_atm,atm,Allemagne,Allemagne,0,0
165,79.09,94.29,5,achat_en_ligne,web,Allemagne,Allemagne,0,0
270,430.26,73.45,9,virement,pos,Allemagne,Allemagne,0,0
163,41.09,67.12,17,retrait_atm,web,Allemagne,Allemagne,1,0
198,5.51,9.6,18,achat_en_ligne,web,France,France,0,0
149,14.99,39.55,21,paiement_pos,pos,Italie,Italie,2,0
3,44.7,30.11,18,paiement_pos,atm,Espagne,Espagne,1,0
15,151.65,118.76,7,paiement_pos,mobile,Espagne,Espagne,0,0
181,34.51,16.39,19,virement,web,France,Italie,0,0
205,26.37,23.51,20,achat_en_ligne,atm,Allemagne,Allemagne,0,0
135,75.12,57.77,10,retrait_atm,mobile,Espagne,Espagne,0,0
114,62.08,28.22,10,paiement_pos,mobile,Allemagne,Allemagne,0,0
27,65.45,15.38,19,achat_en_ligne,pos,Allemagne,Allemagne,0,0
172,22.33,16.33,15,achat_en_ligne,atm,France,France,0,0
211,18.26,19.73,4,retrait_atm,pos,Italie,Belgique,0,0
18,18.6,19.26,16,achat_en_ligne,mobile,France,France,0,0
235,23.36,12.66,19,virement,web,Allemagne,Allemagne,0,0
289,30.38,24.04,2,paiement_pos,atm,Allemagne,Allemagne,0,0
166,34.4,43.09,17,retrait_atm,web,Italie,Italie,1,0
205,6.42,23.51,7,paiement_pos,atm,Allemagne,Allemagne,1,0
89,54.18,9.13,9,paiement_pos,atm,Espagne,Espagne,0,0
108,564.29,52.79,3,retrait_atm,web,Nigeria,Espagne,0,1
272,161.81,74.6,13,virement,atm,France,France,0,0
180,48.86,31.81,2,paiement_pos,atm,Allemagne,Allemagne,2,0
231,146.0,86.71,23,virement,atm,Allemagne,Allemagne,0,0
254,45.39,37.27,5,virement,mobile,Belgique,Belgique,0,0
15,191.15,118.76,19,retrait_atm,pos,Espagne,Espagne,3,0
275,29.12,23.18,18,paiement_pos,web,Italie,Allemagne,0,0
144,54.73,36.29,20,achat_en_ligne,web,Allemagne,Allemagne,1,0
143,15.59,28.47,19,achat_en_ligne,atm,Belgique,Belgique,0,0
183,179.89,82.0,3,paiement_pos,web,Allemagne,Allemagne,0,0
169,9.08,34.46,6,paiement_pos,atm,Belgique,Belgique,1,0
154,17.88,13.19,10,paiement_pos,mobile,Belgique,Belgique,0,0
13,17.56,18.56,17,retrait_atm,atm,Espagne,Espagne,0,0
3,56.06,30.11,13,paiement_pos,pos,Espagne,Espagne,0,0
138,10.88,24.96,5,paiement_pos,pos,France,France,0,0
277,19.31,19.44,17,retrait_atm,atm,Allemagne,Allemagne,0,0
1,111.34,62.78,13,paiement_pos,web,France,France,0,0
2,38.17,36.39,1,retrait_atm,web,Espagne,Espagne,1,0
176,383.03,51.96,2,virement,mobile,Allemagne,Allemagne,1,1
204,95.02,55.03,13,virement,atm,Espagne,Espagne,0,0
125,50.79,31.24,12,retrait_atm,mobile,Italie,Italie,1,0
257,33.6,45.27,3,achat_en_ligne,atm,Espagne,Espagne,0,0
193,17.49,8.37,14,virement,pos,Espagne,Espagne,0,0
40,34.07,15.88,6,retrait_atm,pos,Espagne,Espagne,0,0
167,26.84,54.42,3,retrait_atm,pos,Belgique,Belgique,0,0
63,41.39,57.37,12,achat_en_ligne,atm,Belgique,Belgique,0,0
182,29.46,24.26,18,paiement_pos,mobile,France,France,1,0
33,129.35,72.5,22,achat_en_ligne,pos,France,France,0,0
146,8.01,7.1,22,retrait_atm,atm,Allemagne,Italie,1,0
273,44.94,35.0,18,achat_en_ligne,pos,France,France,0,0
11,15.67,24.54,23,retrait_atm,web,Allemagne,Allemagne,3,0
142,42.58,31.12,22,retrait_atm,mobile,Belgique,Belgique,0,0
230,5.72,9.95,12,virement,mobile,France,France,0,0
287,124.89,57.8,2,virement,web,France,France,1,0
163,126.93,67.12,13,achat_en_ligne,mobile,Allemagne,Allemagne,0,0
86,211.45,68.27,6,achat_en_ligne,web,Espagne,Espagne,0,0
16,31.88,20.23,10,paiement_pos,atm,Espagne,Espagne,0,0
153,133.31,93.36,5,retrait_atm,pos,Italie,Italie,0,0
11,11.87,24.54,18,achat_en_ligne,atm,Allemagne,Allemagne,0,0
85,189.27,40.02,8,retrait_atm,mobile,Espagne,Espagne,1,0
148,4.33,36.82,20,retrait_atm,web,Belgique,Belgique,6,1
61,22.64,19.55,8,virement,atm,Italie,Italie,0,0
102,25.48,16.4,11,virement,pos,France,France,5,0
290,99.98,17.43,17,retrait_atm,web,Allemagne,Allemagne,1,1
59,20.39,19.97,9,achat_en_ligne,pos,Espagne,Espagne,2,0
252,21.41,21.7,1,paiement_pos,atm,Allemagne,Allemagne,0,0
165,140.74,94.29,22,virement,pos,Allemagne,Allemagne,1,0
213,31.69,30.22,21,retrait_atm,atm,Espagne,Espagne,1,0
38,37.6,83.22,11,paiement_pos,mobile,Italie,Italie,4,0
24,94.37,43.28,19,achat_en_ligne,web,France,Italie,0,0
4,30.2,17.79,15,virement,atm,Allemagne,Allemagne,0,0
68,604.64,60.44,10,retrait_atm,atm,Nigeria,Belgique,1,1
120,61.33,40.9,9,virement,web,France,France,1,0
183,69.45,82.0,7,achat_en_ligne,atm,Allemagne,Allemagne,0,0
14,39.7,21.43,22,paiement_pos,mobile,Espagne,Espagne,0,0
77,22.01,34.96,11,achat_en_ligne,pos,Belgique,Belgique,0,0
293,46.59,29.56,22,retrait_atm,mobile,Italie,Italie,0,0
115,55.24,38.07,9,achat_en_ligne,mobile,Allemagne,Allemagne,1,0
23,46.0,22.36,10,paiement_pos,mobile,France,France,0,0
11,30.39,24.54,17,paiement_pos,pos,Allemagne,Allemagne,1,0
278,23.24,26.71,23,paiement_pos,mobile,Espagne,Espagne,2,0
112,19.56,14.51,7,retrait_atm,mobile,Espagne,Espagne,1,0
19,30.44,57.91,13,virement,mobile,Italie,Italie,1,0
42,182.87,89.17,22,achat_en_ligne,web,Espagne,Espagne,0,0
269,34.09,63.66,1,virement,mobile,Espagne,Espagne,0,0
110,41.63,26.42,20,paiement_pos,mobile,Espagne,Espagne,0,0
220,30.97,20.22,19,retrait_atm,web,Italie,Italie,1,0
249,86.33,52.25,12,virement,web,Espagne,Espagne,0,0
48,23.39,19.36,7,virement,mobile,Italie,Italie,1,0
178,11.15,51.34,23,achat_en_ligne,mobile,France,France,1,0
285,13.43,30.61,16,virement,pos,Allemagne,Allemagne,2,0
140,69.62,34.17,23,retrait_atm,mobile,Allemagne,Allemagne,2,0
62,17.03,27.1,20,virement,mobile,Espagne,Espagne,0,0
282,26.22,41.92,23,retrait_atm,atm,Allemagne,Allemagne,0,0
25,22.92,25.2,9,paiement_pos,web,Espagne,Espagne,0,0
170,13.06,21.79,2,paiement_pos,pos,France,France,0,0
265,25.77,22.04,20,achat_en_ligne,pos,Italie,Italie,0,0
52,38.95,30.02,11,virement,atm,France,France,0,0
36,76.75,64.31,13,paiement_pos,pos,France,France,0,0
123,28.61,21.48,1,virement,mobile,Espagne,Espagne,0,0
175,144.79,66.87,17,paiement_pos,mobile,Espagne,Espagne,0,0
